"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	"Injury Intent"	"Injury Intent Code"	"Age Group"	"Age Group Code"	Deaths	Population	Crude Rate
	"North Carolina"	"37"	"2002"	"2002"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"25-34 years"	"25-34"	127	1202111	10.6
	"North Carolina"	"37"	"2002"	"2002"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"35-44 years"	"35-44"	75	1294918	5.8
	"North Carolina"	"37"	"2002"	"2002"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"45-54 years"	"45-54"	40	1157208	3.5
	"North Carolina"	"37"	"2002"	"2002"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"55-64 years"	"55-64"	22	805084	2.7
	"North Carolina"	"37"	"2003"	"2003"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	"Suicide"	"2"	"35-44 years"	"35-44"	16	1292975	1.2 (Unreliable)
	"North Carolina"	"37"	"2003"	"2003"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	"Suicide"	"2"	"45-54 years"	"45-54"	12	1182428	1.0 (Unreliable)
	"North Carolina"	"37"	"2003"	"2003"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"15-19 years"	"15-19"	26	576682	4.5
	"North Carolina"	"37"	"2003"	"2003"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"20-24 years"	"20-24"	50	582474	8.6
	"North Carolina"	"37"	"2003"	"2003"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"25-34 years"	"25-34"	70	1193775	5.9
	"North Carolina"	"37"	"2003"	"2003"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"35-44 years"	"35-44"	99	1292975	7.7
	"North Carolina"	"37"	"2003"	"2003"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"45-54 years"	"45-54"	108	1182428	9.1
	"North Carolina"	"37"	"2003"	"2003"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"55-64 years"	"55-64"	71	850994	8.3
	"North Carolina"	"37"	"2003"	"2003"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"65-74 years"	"65-74"	45	553332	8.1
	"North Carolina"	"37"	"2003"	"2003"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"75-84 years"	"75-84"	45	352697	12.8
	"North Carolina"	"37"	"2003"	"2003"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"85+ years"	"85+"	13	112986	11.5 (Unreliable)
	"North Carolina"	"37"	"2003"	"2003"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	"Homicide"	"3"	"25-34 years"	"25-34"	14	1193775	1.2 (Unreliable)
	"North Carolina"	"37"	"2003"	"2003"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"15-19 years"	"15-19"	49	576682	8.5
	"North Carolina"	"37"	"2003"	"2003"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"20-24 years"	"20-24"	84	582474	14.4
	"North Carolina"	"37"	"2003"	"2003"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"25-34 years"	"25-34"	104	1193775	8.7
	"North Carolina"	"37"	"2003"	"2003"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"35-44 years"	"35-44"	54	1292975	4.2
	"North Carolina"	"37"	"2003"	"2003"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"45-54 years"	"45-54"	43	1182428	3.6
	"North Carolina"	"37"	"2003"	"2003"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"55-64 years"	"55-64"	14	850994	1.6 (Unreliable)
	"North Carolina"	"37"	"2004"	"2004"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	"Suicide"	"2"	"35-44 years"	"35-44"	14	1296123	1.1 (Unreliable)
	"North Carolina"	"37"	"2004"	"2004"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"15-19 years"	"15-19"	17	591449	2.9 (Unreliable)
	"North Carolina"	"37"	"2004"	"2004"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"20-24 years"	"20-24"	42	595941	7.0
	"North Carolina"	"37"	"2004"	"2004"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"25-34 years"	"25-34"	85	1193778	7.1
	"North Carolina"	"37"	"2004"	"2004"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"35-44 years"	"35-44"	118	1296123	9.1
	"North Carolina"	"37"	"2004"	"2004"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"45-54 years"	"45-54"	85	1206025	7.0
	"North Carolina"	"37"	"2004"	"2004"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"55-64 years"	"55-64"	72	894026	8.1
	"North Carolina"	"37"	"2004"	"2004"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"65-74 years"	"65-74"	50	562126	8.9
	"North Carolina"	"37"	"2004"	"2004"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"75-84 years"	"75-84"	45	358601	12.5
	"North Carolina"	"37"	"2004"	"2004"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"85+ years"	"85+"	14	115815	12.1 (Unreliable)
	"North Carolina"	"37"	"2004"	"2004"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"15-19 years"	"15-19"	27	591449	4.6
	"North Carolina"	"37"	"2004"	"2004"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"20-24 years"	"20-24"	89	595941	14.9
	"North Carolina"	"37"	"2004"	"2004"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"25-34 years"	"25-34"	113	1193778	9.5
	"North Carolina"	"37"	"2004"	"2004"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"35-44 years"	"35-44"	73	1296123	5.6
	"North Carolina"	"37"	"2004"	"2004"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"45-54 years"	"45-54"	43	1206025	3.6
	"North Carolina"	"37"	"2004"	"2004"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"55-64 years"	"55-64"	18	894026	2.0 (Unreliable)
	"North Carolina"	"37"	"2005"	"2005"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	"Suicide"	"2"	"35-44 years"	"35-44"	15	1307014	1.1 (Unreliable)
	"North Carolina"	"37"	"2005"	"2005"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	"Suicide"	"2"	"45-54 years"	"45-54"	14	1237927	1.1 (Unreliable)
	"North Carolina"	"37"	"2005"	"2005"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"15-19 years"	"15-19"	20	610691	3.3
	"North Carolina"	"37"	"2005"	"2005"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"20-24 years"	"20-24"	40	603621	6.6
	"North Carolina"	"37"	"2005"	"2005"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"25-34 years"	"25-34"	80	1187065	6.7
	"North Carolina"	"37"	"2005"	"2005"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"35-44 years"	"35-44"	108	1307014	8.3
	"North Carolina"	"37"	"2005"	"2005"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"45-54 years"	"45-54"	104	1237927	8.4
	"North Carolina"	"37"	"2005"	"2005"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"55-64 years"	"55-64"	76	940018	8.1
	"North Carolina"	"37"	"2005"	"2005"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"65-74 years"	"65-74"	61	575156	10.6
	"North Carolina"	"37"	"2005"	"2005"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"75-84 years"	"75-84"	50	363713	13.7
	"North Carolina"	"37"	"2005"	"2005"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"85+ years"	"85+"	10	119751	8.4 (Unreliable)
	"North Carolina"	"37"	"2005"	"2005"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	"Homicide"	"3"	"45-54 years"	"45-54"	11	1237927	0.9 (Unreliable)
	"North Carolina"	"37"	"2005"	"2005"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"15-19 years"	"15-19"	47	610691	7.7
	"North Carolina"	"37"	"2005"	"2005"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"20-24 years"	"20-24"	92	603621	15.2
	"North Carolina"	"37"	"2005"	"2005"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"25-34 years"	"25-34"	119	1187065	10.0
	"North Carolina"	"37"	"2005"	"2005"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"35-44 years"	"35-44"	72	1307014	5.5
	"North Carolina"	"37"	"2005"	"2005"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"45-54 years"	"45-54"	38	1237927	3.1
	"North Carolina"	"37"	"2005"	"2005"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"55-64 years"	"55-64"	16	940018	1.7 (Unreliable)
	"North Carolina"	"37"	"2005"	"2005"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"65-74 years"	"65-74"	14	575156	2.4 (Unreliable)
	"North Carolina"	"37"	"2006"	"2006"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"15-19 years"	"15-19"	24	628623	3.8
	"North Carolina"	"37"	"2006"	"2006"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"20-24 years"	"20-24"	58	623270	9.3
	"North Carolina"	"37"	"2006"	"2006"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"25-34 years"	"25-34"	71	1192318	6.0
	"North Carolina"	"37"	"2006"	"2006"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"35-44 years"	"35-44"	99	1326333	7.5
	"North Carolina"	"37"	"2006"	"2006"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"45-54 years"	"45-54"	133	1272402	10.5
	"North Carolina"	"37"	"2006"	"2006"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"55-64 years"	"55-64"	84	986089	8.5
	"North Carolina"	"37"	"2006"	"2006"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"65-74 years"	"65-74"	67	599026	11.2
	"North Carolina"	"37"	"2006"	"2006"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"75-84 years"	"75-84"	42	371313	11.3
	"North Carolina"	"37"	"2006"	"2006"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"85+ years"	"85+"	14	126486	11.1 (Unreliable)
	"North Carolina"	"37"	"2006"	"2006"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	"Homicide"	"3"	"25-34 years"	"25-34"	13	1192318	1.1 (Unreliable)
	"North Carolina"	"37"	"2006"	"2006"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"15-19 years"	"15-19"	46	628623	7.3
	"North Carolina"	"37"	"2006"	"2006"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"20-24 years"	"20-24"	92	623270	14.8
	"North Carolina"	"37"	"2006"	"2006"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"25-34 years"	"25-34"	106	1192318	8.9
	"North Carolina"	"37"	"2006"	"2006"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"35-44 years"	"35-44"	84	1326333	6.3
	"North Carolina"	"37"	"2006"	"2006"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"45-54 years"	"45-54"	38	1272402	3.0
	"North Carolina"	"37"	"2006"	"2006"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"55-64 years"	"55-64"	15	986089	1.5 (Unreliable)
	"North Carolina"	"37"	"2007"	"2007"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"15-19 years"	"15-19"	16	646225	2.5 (Unreliable)
	"North Carolina"	"37"	"2007"	"2007"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"20-24 years"	"20-24"	44	622736	7.1
	"North Carolina"	"37"	"2007"	"2007"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"25-34 years"	"25-34"	71	1201650	5.9
	"North Carolina"	"37"	"2007"	"2007"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"35-44 years"	"35-44"	102	1342822	7.6
	"North Carolina"	"37"	"2007"	"2007"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"45-54 years"	"45-54"	103	1308099	7.9
	"North Carolina"	"37"	"2007"	"2007"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"55-64 years"	"55-64"	97	1033276	9.4
	"North Carolina"	"37"	"2007"	"2007"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"65-74 years"	"65-74"	61	621187	9.8
	"North Carolina"	"37"	"2007"	"2007"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"75-84 years"	"75-84"	55	375815	14.6
	"North Carolina"	"37"	"2007"	"2007"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"85+ years"	"85+"	11	132287	8.3 (Unreliable)
	"North Carolina"	"37"	"2007"	"2007"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"15-19 years"	"15-19"	53	646225	8.2
	"North Carolina"	"37"	"2007"	"2007"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"20-24 years"	"20-24"	92	622736	14.8
	"North Carolina"	"37"	"2007"	"2007"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"25-34 years"	"25-34"	129	1201650	10.7
	"North Carolina"	"37"	"2007"	"2007"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"35-44 years"	"35-44"	74	1342822	5.5
	"North Carolina"	"37"	"2007"	"2007"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"45-54 years"	"45-54"	40	1308099	3.1
	"North Carolina"	"37"	"2007"	"2007"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"55-64 years"	"55-64"	19	1033276	1.8 (Unreliable)
	"North Carolina"	"37"	"2008"	"2008"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	"Suicide"	"2"	"20-24 years"	"20-24"	10	638820	1.6 (Unreliable)
	"North Carolina"	"37"	"2008"	"2008"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	"Suicide"	"2"	"35-44 years"	"35-44"	10	1347032	0.7 (Unreliable)
	"North Carolina"	"37"	"2008"	"2008"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"15-19 years"	"15-19"	19	657428	2.9 (Unreliable)
	"North Carolina"	"37"	"2008"	"2008"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"20-24 years"	"20-24"	45	638820	7.0
	"North Carolina"	"37"	"2008"	"2008"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"25-34 years"	"25-34"	83	1223875	6.8
	"North Carolina"	"37"	"2008"	"2008"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"35-44 years"	"35-44"	107	1347032	7.9
	"North Carolina"	"37"	"2008"	"2008"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"45-54 years"	"45-54"	123	1336505	9.2
	"North Carolina"	"37"	"2008"	"2008"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"55-64 years"	"55-64"	100	1068596	9.4
	"North Carolina"	"37"	"2008"	"2008"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"65-74 years"	"65-74"	58	651838	8.9
	"North Carolina"	"37"	"2008"	"2008"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"75-84 years"	"75-84"	55	381838	14.4
	"North Carolina"	"37"	"2008"	"2008"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"85+ years"	"85+"	18	137021	13.1 (Unreliable)
	"North Carolina"	"37"	"2008"	"2008"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"15-19 years"	"15-19"	40	657428	6.1
	"North Carolina"	"37"	"2008"	"2008"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"20-24 years"	"20-24"	93	638820	14.6
	"North Carolina"	"37"	"2008"	"2008"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"25-34 years"	"25-34"	135	1223875	11.0
	"North Carolina"	"37"	"2008"	"2008"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"35-44 years"	"35-44"	72	1347032	5.3
	"North Carolina"	"37"	"2008"	"2008"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"45-54 years"	"45-54"	48	1336505	3.6
	"North Carolina"	"37"	"2008"	"2008"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"55-64 years"	"55-64"	23	1068596	2.2
	"North Carolina"	"37"	"2008"	"2008"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"65-74 years"	"65-74"	12	651838	1.8 (Unreliable)
	"North Carolina"	"37"	"2009"	"2009"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	"Suicide"	"2"	"45-54 years"	"45-54"	11	1357941	0.8 (Unreliable)
	"North Carolina"	"37"	"2009"	"2009"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	"Suicide"	"2"	"55-64 years"	"55-64"	10	1108180	0.9 (Unreliable)
	"North Carolina"	"37"	"2009"	"2009"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"15-19 years"	"15-19"	36	663387	5.4
	"North Carolina"	"37"	"2009"	"2009"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"20-24 years"	"20-24"	33	650656	5.1
	"North Carolina"	"37"	"2009"	"2009"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"25-34 years"	"25-34"	63	1237192	5.1
	"North Carolina"	"37"	"2009"	"2009"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"35-44 years"	"35-44"	111	1336480	8.3
	"North Carolina"	"37"	"2009"	"2009"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"45-54 years"	"45-54"	130	1357941	9.6
	"North Carolina"	"37"	"2009"	"2009"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"55-64 years"	"55-64"	101	1108180	9.1
	"North Carolina"	"37"	"2009"	"2009"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"65-74 years"	"65-74"	72	679505	10.6
	"North Carolina"	"37"	"2009"	"2009"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"75-84 years"	"75-84"	46	384050	12.0
	"North Carolina"	"37"	"2009"	"2009"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"85+ years"	"85+"	16	143095	11.2 (Unreliable)
	"North Carolina"	"37"	"2009"	"2009"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"15-19 years"	"15-19"	39	663387	5.9
	"North Carolina"	"37"	"2009"	"2009"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"20-24 years"	"20-24"	85	650656	13.1
	"North Carolina"	"37"	"2009"	"2009"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"25-34 years"	"25-34"	113	1237192	9.1
	"North Carolina"	"37"	"2009"	"2009"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"35-44 years"	"35-44"	67	1336480	5.0
	"North Carolina"	"37"	"2009"	"2009"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"45-54 years"	"45-54"	43	1357941	3.2
	"North Carolina"	"37"	"2009"	"2009"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"55-64 years"	"55-64"	22	1108180	2.0
	"North Carolina"	"37"	"2010"	"2010"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	"Suicide"	"2"	"45-54 years"	"45-54"	12	1368646	0.9 (Unreliable)
	"North Carolina"	"37"	"2010"	"2010"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"15-19 years"	"15-19"	22	659591	3.3
	"North Carolina"	"37"	"2010"	"2010"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"20-24 years"	"20-24"	51	661573	7.7
	"North Carolina"	"37"	"2010"	"2010"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"25-34 years"	"25-34"	90	1246593	7.2
	"North Carolina"	"37"	"2010"	"2010"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"35-44 years"	"35-44"	102	1327151	7.7
	"North Carolina"	"37"	"2010"	"2010"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"45-54 years"	"45-54"	141	1368646	10.3
	"North Carolina"	"37"	"2010"	"2010"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"55-64 years"	"55-64"	108	1138761	9.5
	"North Carolina"	"37"	"2010"	"2010"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"65-74 years"	"65-74"	76	697567	10.9
	"North Carolina"	"37"	"2010"	"2010"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"75-84 years"	"75-84"	45	389051	11.6
	"North Carolina"	"37"	"2010"	"2010"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"85+ years"	"85+"	16	147461	10.9 (Unreliable)
	"North Carolina"	"37"	"2010"	"2010"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	"Homicide"	"3"	"25-34 years"	"25-34"	10	1246593	0.8 (Unreliable)
	"North Carolina"	"37"	"2010"	"2010"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"15-19 years"	"15-19"	35	659591	5.3
	"North Carolina"	"37"	"2010"	"2010"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"20-24 years"	"20-24"	67	661573	10.1
	"North Carolina"	"37"	"2010"	"2010"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"25-34 years"	"25-34"	113	1246593	9.1
	"North Carolina"	"37"	"2010"	"2010"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"35-44 years"	"35-44"	42	1327151	3.2
	"North Carolina"	"37"	"2010"	"2010"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"45-54 years"	"45-54"	41	1368646	3.0
	"North Carolina"	"37"	"2010"	"2010"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"55-64 years"	"55-64"	17	1138761	1.5 (Unreliable)
	"North Carolina"	"37"	"2010"	"2010"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"65-74 years"	"65-74"	12	697567	1.7 (Unreliable)
	"North Carolina"	"37"	"2010"	"2010"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"75-84 years"	"75-84"	10	389051	2.6 (Unreliable)
	"North Carolina"	"37"	"2011"	"2011"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	"Suicide"	"2"	"65-74 years"	"65-74"	12	727341	1.6 (Unreliable)
	"North Carolina"	"37"	"2011"	"2011"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"15-19 years"	"15-19"	23	654068	3.5
	"North Carolina"	"37"	"2011"	"2011"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"20-24 years"	"20-24"	48	674637	7.1
	"North Carolina"	"37"	"2011"	"2011"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"25-34 years"	"25-34"	95	1259546	7.5
	"North Carolina"	"37"	"2011"	"2011"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"35-44 years"	"35-44"	92	1317449	7.0
	"North Carolina"	"37"	"2011"	"2011"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"45-54 years"	"45-54"	135	1373692	9.8
	"North Carolina"	"37"	"2011"	"2011"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"55-64 years"	"55-64"	99	1187121	8.3
	"North Carolina"	"37"	"2011"	"2011"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"65-74 years"	"65-74"	89	727341	12.2
	"North Carolina"	"37"	"2011"	"2011"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"75-84 years"	"75-84"	48	398458	12.0
	"North Carolina"	"37"	"2011"	"2011"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"85+ years"	"85+"	20	153604	13.0
	"North Carolina"	"37"	"2011"	"2011"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"15-19 years"	"15-19"	40	654068	6.1
	"North Carolina"	"37"	"2011"	"2011"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"20-24 years"	"20-24"	77	674637	11.4
	"North Carolina"	"37"	"2011"	"2011"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"25-34 years"	"25-34"	93	1259546	7.4
	"North Carolina"	"37"	"2011"	"2011"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"35-44 years"	"35-44"	61	1317449	4.6
	"North Carolina"	"37"	"2011"	"2011"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"45-54 years"	"45-54"	43	1373692	3.1
	"North Carolina"	"37"	"2011"	"2011"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"55-64 years"	"55-64"	21	1187121	1.8
	"North Carolina"	"37"	"2012"	"2012"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	"Suicide"	"2"	"35-44 years"	"35-44"	10	1314492	0.8 (Unreliable)
	"North Carolina"	"37"	"2012"	"2012"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	"Suicide"	"2"	"45-54 years"	"45-54"	20	1372576	1.5
